totalPkt,totalSize,DNSpkt,httpPkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
12585,5558913,2917,86,9326,6554,9711,1465291,5174,5140867,3.51,48,257.5,150.89,993.6,0,4420,8800,1.88,0.02,0.03,1.23,0,246.77,0.07,0.49,0,664.78,0,1
16144,8475590,3036,142,12749,9943,12057,1540852,6423,7890312,5.12,40,498,127.8,1228.45,0,5880,8800,1.88,0.02,0,1.21,0,169.75,0.02,0.47,0,731.54,0,1
17800,9821182,3120,130,14310,13427,13580,2472328,7321,9228670,3.73,40,1420,182.06,1260.58,0,5880,10180,1.85,0,0,1.33,0,290.23,0,0.54,0,841.22,0,1
35,3933,9,0,18,13444,27,1530,16,2867,1.87,48,68,56.67,179.19,0.01,78,1370,1.69,0.01,0.02,0.8,0.06,32.9,0.06,0.3,0.06,9.7,0.06,1
11374,4253880,2961,166,8098,3286,9165,2447618,5443,3807072,1.56,48,194,267.06,699.44,0,1500,11720,1.68,0.01,0.01,1.29,0,561.78,0.02,0.71,0,717.09,0,1
12938,5686444,2990,178,17728,3302,9877,1614256,5472,5181692,3.21,48,251,163.44,946.95,0,2960,8800,1.81,0.02,0,1.16,0,274.76,0.08,0.51,0,662.49,0,1
19383,11167462,3157,108,15868,6811,14821,3389053,8821,10566282,3.12,40,1420,228.67,1197.86,0,4420,16100,1.68,0,0,1.39,0,417.1,0.02,0.7,0,970.13,0.02,1
15086,7359357,3007,120,11739,10154,11945,2856527,7047,6820648,2.39,48,266,239.14,967.88,0,4420,10260,1.7,0.05,0,1.37,0,438.89,0.02,0.68,0,822.95,0,1
18909,10759190,2996,122,15541,13516,14439,3138089,8585,10090892,3.22,40,1256,217.33,1175.41,0,4420,13180,1.68,0.01,0.01,1.26,0,339.76,0,0.61,0,854.82,0,1
11860,4778225,2842,98,8707,16664,9697,3123156,6279,4325612,1.39,48,194,322.07,688.9,0,5880,7340,1.54,0.08,0,1.24,0,613.13,0,0.77,0,753.65,0,1
15869,8100509,2855,166,12682,19843,12475,3314536,7573,7483093,2.26,48,391,265.69,988.13,0,5880,10260,1.65,0,0,1.32,0,472.6,0,0.69,0,853.89,0,1
18681,11093396,2710,84,28301,3055,14357,3356451,8566,10483239,3.12,40,1492,233.78,1223.82,0,4420,10260,1.68,0.04,0.04,1.41,0,409.35,0.08,0.7,0,1031.41,0,1
17688,9270146,3016,154,14313,6420,13519,2010420,7317,8602786,4.28,40,386,148.71,1175.73,0,4420,10260,1.85,0,0,1.39,0,248.31,0.04,0.57,0,864.77,0,1
49,5231,34,0,11,6458,35,1994,19,3565,1.79,56,186,56.97,187.63,0.01,76,539,1.84,0.1,0,0.83,0.03,30.83,0.03,0.33,0.03,8.17,0.03,1
16493,8785608,3034,144,13114,3383,12427,1681796,6586,8182890,4.87,40,471,135.33,1242.47,0,4420,11720,1.89,0.01,0.01,1.33,0,225.73,0.02,0.53,0,849.06,0,1
12719,5540625,3032,152,9341,6757,9688,1437336,5200,5054147,3.52,48,247,148.36,971.95,0,4420,11720,1.86,0,0,1.23,0,243.15,0.06,0.52,0,724.69,0,1
14272,6827550,2967,174,20287,3323,11025,2470906,6391,6278830,2.54,48,352,224.12,982.45,0,4420,10260,1.73,0,0,1.27,0,395.29,0.06,0.63,0,809.54,0.02,1
14919,7821602,3246,146,31628,3576,11366,2988554,6883,7296792,2.44,48,1021,262.94,1060.12,0,4420,8800,1.65,0.02,0.02,1.47,0,575.47,0.02,0.82,0,1153.95,0,1
14589,7531742,2884,156,42932,3276,11183,2776090,6712,7014791,2.53,48,932,248.24,1045.11,0,4420,10260,1.67,0.01,0,1.35,0,487.89,0.06,0.73,0,1001.02,0,1
15866,8089546,2958,134,12496,6638,11948,1209658,6026,7522860,6.22,40,414,101.24,1248.4,0,1500,10260,1.98,0.01,0,1.25,0,152.19,0.12,0.44,0,708.62,0,1
12466,5502727,2844,124,9303,9798,9591,1508563,5212,5050091,3.35,48,237,157.29,968.94,0,3165,5880,1.84,0.04,0.04,1.15,0,257.92,0.04,0.48,0,645.86,0,1
19178,11110220,2824,210,25310,3167,14633,3232106,8423,10470558,3.24,40,1500,220.88,1243.09,0,5880,10260,1.74,0.02,0.1,1.36,0,374.91,0.08,0.63,0,944.69,0,1
13042,6156469,2819,102,35180,3163,10120,1987302,5638,5697313,2.87,48,299,196.37,1010.52,0,4420,8800,1.79,0,0,1.24,0,336.77,0.04,0.56,0,746.37,0,1
11539,4804838,3149,122,43239,3475,8669,1000082,4446,4374936,4.37,48,245,115.36,984.02,0,2960,8800,1.95,0.05,0,1.12,0,179.89,0.05,0.41,0,599.92,0,1
12639,5261482,3268,130,9007,7103,9501,1177187,4969,4766878,4.05,48,243,123.9,959.32,0,4420,7340,1.91,0.03,0,1.18,0,179.11,0.05,0.47,0,703.81,0,1
10337,2563881,2971,178,7057,10372,8453,1639595,5020,2166212,1.32,48,68,193.97,431.52,0,4420,7340,1.68,0,0,0.92,0,269.67,0.04,0.46,0,288.46,0.02,1
9211,2094439,3063,108,12900,3363,7506,1348405,4383,1690355,1.25,48,68,179.64,385.66,0,4420,5880,1.71,0.01,0,0.92,0,262.86,0.07,0.47,0,283.97,0.02,1
12296,5304487,2831,60,22038,3144,9466,1451128,5317,4817671,3.32,48,221,153.3,906.09,0,3005,8720,1.78,0.02,0.02,1.17,0,243.99,0.18,0.52,0,631.19,0.04,1
12798,5533877,2749,112,17951,3045,10412,3570029,6909,5040865,1.41,48,242,342.88,729.61,0,4420,9938,1.51,0.01,0,1.25,0,638.12,0.23,0.79,0,792,0.05,1
15139,7446908,2900,81,11917,6260,11766,3037885,6930,6609130,2.18,48,398.5,258.19,953.7,0,4420,10260,1.7,0,0,1.24,0,442.59,0.22,0.61,0,701.24,0.09,1
14088,6434296,2890,116,10855,9487,10966,2215877,6480,5898178,2.66,48,257,202.07,910.21,0,4420,8800,1.69,0.01,0,1.13,0,310.3,0.16,0.55,0,614.44,0.04,1
9588,2107741,2832,132,17294,3146,7907,1460288,4633,1657060,1.13,48,58,184.68,357.66,0,4420,7340,1.71,0,0,0.91,0,230.42,0.13,0.45,0,209.62,0.04,1
8470,1764116,2784,170,5383,6230,6883,1059453,3673,1332510,1.26,48,68,153.92,362.79,0,5880,7340,1.87,0.03,0.04,0.93,0,199.99,0.16,0.39,0,211.54,0.04,1
11659,4829287,2856,102,13871,3162,8926,1107486,4725,4354179,3.93,48,225,124.07,921.52,0,4420,8800,1.89,0,0,1.07,0,158.27,0.21,0.42,0,517.48,0.02,1
23,1542,4,0,17,3168,18,878,11,972,1.11,48,50,48.78,88.36,0.01,68,308,1.64,0,0,0.7,0.17,27.5,0.17,0.3,0.17,9.1,0.17,1
11819,4484574,2686,82,8812,3018,9658,3066907,6456,4018822,1.31,48,157,317.55,622.49,0,4420,5880,1.5,0,0,1.18,0,572.98,0.06,0.78,0,704.06,0,1
18772,11066543,2513,116,15946,5841,14198,3175018,8431,10330979,3.25,40,1492,223.62,1225.36,0,4420,14640,1.68,0,0,1.32,0,375.19,0.09,0.65,0,937.55,0,1
17215,7986514,2454,142,14413,8640,13674,3357997,8542,7227880,2.15,48,232,245.58,846.16,0,2365,8800,1.6,0,0,1.12,0,373.8,0.09,0.59,0,620.68,0,1
19395,10084155,2781,184,16301,11734,15847,6523989,11207,9213014,1.41,48,608,411.69,822.08,0,2960,8800,1.41,0,0,1.33,0,766.44,0.2,0.9,0,961.11,0.02,1
11823,4857463,2629,132,8903,14653,9688,3324691,6250,4313521,1.3,48,220,343.18,690.16,0,4420,5880,1.55,0,0,1.23,0,633.15,0.06,0.77,0,736.96,0,1
12245,4947792,2531,98,18293,2855,9284,1182604,5132,4497071,3.8,48,224,127.38,876.28,0,2960,7340,1.81,0.01,0.01,0.98,0,163.4,0.15,0.4,0,487.65,0.05,1
19818,11886944,2513,170,35241,2867,14369,1644047,7351,11179229,6.8,40,1500,114.42,1520.78,0,1500,8800,1.95,0.07,0,1.22,0,167.73,0.16,0.43,0,786.14,0.02,1
20444,12248147,2732,196,17364,5947,14853,2008349,7947,11519125,5.74,40,1500,135.22,1449.49,0,4420,16100,1.87,0,0,1.26,0,197.88,0.1,0.5,0,842.88,0,1
3,424,1,0,2,5948,1,48,1,328,6.83,48,328,48,328,0.01,48,328,1,0.01,0,1,1,1,1,1,1,1,1,1
9126,2556911,2738,164,6036,3089,7308,1501097,3909,2141739,1.43,48,147,205.4,547.9,0,3421,9177,1.87,0.04,0.01,1.12,0,381.77,0.12,0.51,0,481.72,0.02,1
13679,6367855,2098,206,11328,5433,10530,2105455,6319,5848445,2.78,48,299,199.95,925.53,0,1500,10260,1.67,0.02,0.02,1.12,0,312.27,0.08,0.55,0,625.84,0.03,1
11199,6003883,1384,84,9629,7001,8685,1966750,5348,5562897,2.83,40,474,226.45,1040.18,0,2349,8800,1.62,0,0,1.24,0,367.32,0.11,0.63,0,777.24,0,1
6325,3662744,834,20,5350,7976,5254,2514931,3854,3390170,1.35,50,932,478.67,879.65,0,2960,8800,1.36,0.03,0.03,1.57,0,1037.17,0.19,1.15,0,1257.11,0,1
389,104621,105,0,248,8117,326,70161,196,85943,1.22,50,68,215.22,438.48,0,2893,4420,1.66,0.33,0.11,0.84,0.01,337.44,0.43,0.45,0.01,342.49,0.01,1
384,70793,9,12,375,9,271,16888,113,53905,3.19,48,40,62.32,477.04,0.01,596,7340,2.4,0.15,0,0.65,0.11,46.33,0.11,0.03,0.11,34.93,0.11,1
255,11604,0,0,255,9,174,8354,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.17,0.56,0.41,0.54,0.11,25.46,0.11,0.01,0.11,0.01,0.11,1
237,10744,0,0,237,9,157,7536,79,3160,0.42,48,40,48,40,0.02,48,40,1.99,0.15,0,0.5,0.11,23.7,0.11,0.01,0.11,0.01,0.11,1
240,10892,0,0,240,9,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.11,23.71,0.11,0.01,0.11,0.01,0.11,1
266,12745,9,0,257,18,182,8862,83,3843,0.43,48,40,48.69,46.3,0.02,77,229,2.19,1.14,1,0.53,0.11,25.15,0.11,0.01,0.11,0.01,0.11,1
394,70001,15,16,379,33,275,19472,118,50481,2.59,48,40,70.81,427.81,0.01,640,5880,2.33,0.15,0,0.68,0.07,55.89,0.07,0.05,0.07,92.56,0.07,1
241,11294,0,0,239,35,160,8044,80,3210,0.4,48,40,50.27,40.13,0.02,229,50,2,0.56,0.41,0.51,0.5,24.32,0.5,0.01,0.5,0.01,0.5,1
246,11180,0,0,246,35,165,7922,80,3210,0.41,48,40,48.01,40.13,0.02,49,50,2.06,0.15,0,0.51,0.5,24.16,0.5,0.01,0.5,0.01,0.5,1
253,11512,0,0,253,35,174,8352,78,3120,0.37,48,40,48,40,0.02,48,40,2.23,0.6,0.45,0.54,0.5,25.76,0.5,0.01,0.5,0.01,0.5,1
247,11220,0,0,247,35,165,7922,81,3250,0.41,48,40,48.01,40.12,0.02,49,50,2.04,0.15,0,0.51,0.5,24.01,0.5,0.01,0.5,0.01,0.5,1
530,57513,42,36,488,77,369,30506,160,26959,0.88,48,40,82.67,168.49,0.01,550,2960,2.31,0.15,0,0.63,0.02,61.47,0.02,0.05,0.02,11.46,0.02,1
253,11975,6,0,247,83,172,8362,80,3573,0.43,48,40,48.62,44.66,0.02,77,229,2.15,0.56,0.41,0.53,0.17,25.35,0.17,0.01,0.17,0.01,0.17,1
256,11660,0,0,256,83,175,8402,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.19,0.15,0,0.52,0.17,24.87,0.17,0.01,0.17,0.01,0.17,1
237,10744,0,0,237,83,158,7584,78,3120,0.41,48,40,48,40,0.02,48,40,2.03,0.6,0.45,0.52,0.17,24.62,0.17,0.01,0.17,0.01,0.17,1
240,10892,0,0,240,83,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.17,23.71,0.17,0.01,0.17,0.01,0.17,1
410,75993,12,16,398,95,288,20010,121,55943,2.8,48,40,69.48,462.34,0.01,640,8800,2.38,1.14,1,0.7,0.08,56.31,0.08,0.05,0.08,94.67,0.08,1
251,11416,0,0,251,95,171,8208,79,3160,0.38,48,40,48,40,0.02,48,40,2.16,0.15,0,0.52,0.08,24.73,0.08,0.01,0.08,0.01,0.08,1
1690,158064,0,0,1690,95,1609,154806,1530,150382,0.97,56,56,96.21,98.29,0.01,891,891,1.05,0.15,0,1.39,0.08,150.61,0.08,1.28,0.08,145.24,0.08,1
1735,162173,6,0,1724,106,1640,156980,1544,150557,0.96,56,56,95.72,97.51,0.01,889,889,1.06,0,0,1.37,0.09,145.05,0.09,1.25,0.09,137.79,0.09,1
1697,153633,0,0,1697,106,1618,150473,1524,145337,0.97,56,56,93,95.37,0.01,889,889,1.06,0.31,0.31,1.39,0.09,143.55,0.09,1.27,0.09,137.75,0.09,1
1786,173248,9,12,1777,115,1680,159227,1551,157476,0.99,56,56,94.78,101.53,0.01,889,2960,1.08,0.01,0.01,1.34,0.11,139.5,0.11,1.19,0.11,129.17,0.11,1
1679,155335,0,0,1679,115,1598,152085,1520,147709,0.97,56,56,95.17,97.18,0.01,889,889,1.05,0.1,0.1,1.39,0.11,149.84,0.11,1.28,0.11,144.44,0.11,1
1691,155779,0,0,1691,115,1612,152611,1527,147907,0.97,56,56,94.67,96.86,0.01,889,889,1.06,0.03,0,1.38,0.11,146.97,0.11,1.27,0.11,141.5,0.11,1
1007,83454,0,0,1007,115,925,80143,830,74943,0.94,56,56,86.64,90.29,0.01,889,889,1.11,0,0,1.24,0.11,116.52,0.11,1.04,0.11,107.13,0.11,1
242,10992,0,0,242,115,163,7824,78,3120,0.4,48,40,48,40,0.02,48,40,2.09,0.15,0,0.51,0.11,24.31,0.11,0.01,0.11,0.01,0.11,1
392,75329,12,16,380,127,272,19146,119,56143,2.93,48,40,70.39,471.79,0.01,630,7340,2.29,0.56,0.41,0.72,0.08,57.73,0.08,0.06,0.08,92.59,0.08,1
259,12259,6,0,253,133,175,8508,83,3703,0.44,48,40,48.62,44.61,0.02,77,229,2.11,0.15,0,0.51,0.17,24.44,0.17,0.01,0.17,0.01,0.17,1
254,11568,0,0,254,133,175,8400,78,3120,0.37,48,40,48,40,0.02,48,40,2.24,0.15,0,0.53,0.17,25.16,0.17,0.01,0.17,0.01,0.17,1
239,10836,0,0,239,133,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,1.14,1,0.5,0.17,23.86,0.17,0.01,0.17,0.01,0.17,1
240,10892,0,0,240,133,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.17,23.71,0.17,0.01,0.17,0.01,0.17,1
574,89800,42,36,530,177,410,32796,163,56964,1.74,48,40,79.99,349.47,0.01,626,7340,2.52,0.56,0.41,0.76,0.02,76.31,0.02,0.05,0.02,39.54,0.02,1
269,12861,0,0,254,182,188,9603,85,3549,0.37,48,40,51.08,41.75,0.02,99,71,2.21,0.15,0,0.52,0.2,24.73,0.2,0.01,0.2,0.01,0.2,1
239,10836,0,0,239,182,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,0.6,0.46,0.51,0.2,24.32,0.2,0.01,0.2,0.01,0.2,1
246,11647,6,0,240,188,165,8026,80,3573,0.45,48,40,48.64,44.66,0.02,77,229,2.06,0.15,0,0.51,0.17,24.16,0.17,0.01,0.17,0.01,0.17,1
255,11604,0,0,255,188,174,8354,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.17,1.14,1,0.53,0.17,25.02,0.17,0.01,0.17,0.01,0.17,1
570,98383,36,36,534,224,407,32048,162,66287,2.07,48,40,78.74,409.18,0.01,594,7340,2.51,0.15,0,0.76,0.03,73.68,0.03,0.05,0.03,54.44,0.03,1
239,10836,0,0,239,224,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,0.56,0.41,0.51,0.03,24.32,0.03,0.01,0.03,0.01,0.03,1
247,11220,0,0,247,224,165,7922,81,3250,0.41,48,40,48.01,40.12,0.02,49,50,2.04,0.15,0,0.51,0.03,24.01,0.03,0.01,0.03,0.01,0.03,1
255,11608,0,0,255,224,175,8400,79,3160,0.38,48,40,48,40,0.02,48,40,2.22,0.15,0,0.53,0.03,25.01,0.03,0.01,0.03,0.01,0.03,1
246,11180,0,0,246,224,165,7922,80,3210,0.41,48,40,48.01,40.13,0.02,49,50,2.06,0.15,0,0.51,0.03,24.16,0.03,0.01,0.03,0.01,0.03,1
325,29197,9,12,316,233,220,14622,104,14535,0.99,48,40,66.46,139.76,0.01,543,2960,2.12,0.56,0.41,0.57,0.11,44.95,0.11,0.01,0.11,1.48,0.11,1
823,343005,27,56,796,260,611,48692,211,294265,6.04,40,44,79.69,1394.62,0,744,10260,2.9,0.15,0,1.07,0.04,89.1,0.04,0.09,0.04,235.78,0.04,1
338,20259,0,20,336,262,241,16032,96,4179,0.26,48,40,66.52,43.53,0.02,421,301,2.51,0.15,0,0.58,0.5,40.56,0.5,0,0.5,0,0.5,1
802,145893,39,78,763,301,562,65884,239,79969,1.21,48,40,117.23,334.6,0.01,1274,3412,2.35,1.14,1,0.77,0.03,119.42,0.03,0.1,0.03,75.96,0.03,1
268,14996,0,4,268,301,182,9310,85,5636,0.61,48,40,51.15,66.31,0.02,227,1299,2.14,0.04,0,0.53,0.03,28.06,0.03,0.01,0.03,1.23,0.03,1
270,12332,0,0,270,301,189,9074,80,3210,0.35,48,40,48.01,40.13,0.02,49,50,2.36,0.15,0,0.54,0.03,25.79,0.03,0.01,0.03,0.01,0.03,1
250,11344,0,0,250,301,171,8184,81,3240,0.4,48,40,47.86,40,0.02,48,40,2.11,0.56,0.41,0.53,0.03,25.28,0.03,0.01,0.03,0.25,0.03,1
240,10892,0,0,240,301,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.03,23.71,0.03,0.01,0.03,0.01,0.03,1
252,11899,6,0,246,307,169,8196,85,3783,0.46,48,40,48.5,44.51,0.02,77,229,1.99,0.6,0.46,0.52,0.17,24.56,0.17,0.01,0.17,0.25,0.17,1
254,11568,0,0,254,307,175,8400,78,3120,0.37,48,40,48,40,0.02,48,40,2.24,0.15,0,0.53,0.17,25.16,0.17,0.01,0.17,0.01,0.17,1
625,103625,45,40,577,355,442,38718,182,64867,1.68,48,40,87.6,356.41,0.01,692,7340,2.43,1.14,1,0.73,0.02,77.9,0.02,0.06,0.02,55.11,0.02,1
240,10892,0,0,240,355,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.02,23.71,0.02,0.01,0.02,0.01,0.02,1
248,11590,3,0,245,358,168,8082,79,3468,0.43,48,40,48.11,43.9,0.02,57,348,2.13,0.56,0.41,0.53,0.33,25.21,0.33,0.01,0.33,0.01,0.33,1
256,11660,0,0,256,358,175,8402,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.19,0.15,0,0.52,0.33,24.87,0.33,0.01,0.33,0.01,0.33,1
197,9314,0,0,195,360,134,6794,62,2480,0.37,48,40,50.7,40,0.02,229,40,2.16,0.6,0.45,0.55,0.5,25.91,0.5,0.01,0.5,0.01,0.5,1
353,64608,9,14,344,369,244,16352,108,48206,2.95,48,40,67.02,446.35,0.01,624,7340,2.26,0.04,0,0.66,0.11,52.41,0.11,0.04,0.11,41.26,0.11,1
531,92029,45,34,486,414,379,30826,151,61155,1.98,48,40,81.34,405,0.01,597,7340,2.51,0.17,0,0.75,0.02,73.51,0.02,0.06,0.02,76.28,0.02,1
252,11472,0,0,252,414,173,8304,78,3120,0.38,48,40,48,40,0.02,48,40,2.22,0.15,0,0.53,0.02,25.02,0.02,0.01,0.02,0.01,0.02,1
249,11338,0,0,249,414,168,8076,80,3222,0.4,48,40,48.07,40.27,0.02,49,52,2.1,0.56,0.41,0.54,0.02,25.53,0.02,0.01,0.02,0.01,0.02,1
241,10932,0,0,241,414,159,7634,81,3250,0.43,48,40,48.01,40.12,0.02,49,50,1.96,0.15,0,0.5,0.02,23.57,0.02,0.01,0.02,0.01,0.02,1
343,29734,6,14,337,420,239,16076,103,13610,0.85,48,40,67.26,132.14,0.01,550,2960,2.32,0.15,0,0.59,0.17,46.5,0.17,0.03,0.17,16.92,0.17,1
252,11468,0,0,252,420,171,8210,80,3210,0.39,48,40,48.01,40.13,0.02,49,50,2.14,0.15,0,0.52,0.17,24.59,0.17,0.01,0.17,0.01,0.17,1
239,10836,0,0,239,420,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,0.56,0.41,0.51,0.17,24.32,0.17,0.01,0.17,0.01,0.17,1
251,12069,9,0,242,429,169,8236,81,3785,0.46,48,40,48.73,46.73,0.02,77,229,2.09,0.15,0,0.51,0.11,24.31,0.11,0.01,0.11,0.01,0.11,1
257,11700,0,0,257,429,176,8450,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.2,0.6,0.45,0.54,0.11,25.59,0.11,0.01,0.11,0.01,0.11,1
375,72119,12,12,363,441,263,16620,111,55451,3.34,48,40,63.19,499.56,0.01,644,8800,2.37,0.15,0,0.69,0.08,49.71,0.08,0.04,0.08,95.59,0.08,1
241,11294,0,0,239,443,160,8044,80,3210,0.4,48,40,50.27,40.13,0.02,229,50,2,1.14,1,0.5,0.5,23.86,0.5,0.01,0.5,0.01,0.5,1
252,11468,0,0,252,443,171,8210,80,3210,0.39,48,40,48.01,40.13,0.02,49,50,2.14,0.15,0,0.52,0.5,24.59,0.5,0.01,0.5,0.01,0.5,1
251,11416,0,0,251,443,172,8256,78,3120,0.38,48,40,48,40,0.02,48,40,2.21,0.56,0.41,0.54,0.5,25.63,0.5,0.01,0.5,0.01,0.5,1
243,11028,0,0,243,443,161,7730,81,3250,0.42,48,40,48.01,40.12,0.02,49,50,1.99,0.15,0,0.5,0.5,23.72,0.5,0.01,0.5,0.01,0.5,1
368,64345,9,12,359,452,255,16202,112,48095,2.97,48,40,63.54,429.42,0.01,620,7340,2.28,0.15,0,0.69,0.11,49.59,0.11,0.04,0.11,81.85,0.11,1
257,12167,6,0,251,458,176,8554,80,3573,0.42,48,40,48.6,44.66,0.02,77,229,2.2,1.14,1,0.53,0.17,25.18,0.17,0.01,0.17,0.01,0.17,1
254,11564,0,0,254,458,173,8306,80,3210,0.39,48,40,48.01,40.13,0.02,49,50,2.16,0.15,0,0.52,0.17,24.73,0.17,0.01,0.17,0.01,0.17,1
239,10836,0,0,239,458,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,0.56,0.42,0.51,0.17,24.32,0.17,0.01,0.17,0.01,0.17,1
241,11262,3,0,238,461,161,7746,79,3468,0.45,48,40,48.11,43.9,0.02,57,348,2.04,0.15,0,0.51,0.33,24.01,0.33,0.01,0.33,0.01,0.33,1
548,58403,42,36,506,503,386,31288,161,27075,0.87,48,40,81.06,168.17,0.01,541,2960,2.4,0.5,0.35,0.67,0.02,67.51,0.02,0.05,0.02,10.93,0.02,1
248,11280,0,0,248,503,169,8112,78,3120,0.38,48,40,48,40,0.02,48,40,2.17,0.15,0,0.52,0.02,24.74,0.02,0.01,0.02,0.01,0.02,1
239,10836,0,0,239,503,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,1.14,1,0.5,0.02,23.86,0.02,0.01,0.02,0.01,0.02,1
254,12389,6,0,246,511,171,8678,82,3663,0.42,48,40,50.75,44.67,0.02,229,229,2.09,0.15,0,0.51,0.13,24.16,0.13,0.01,0.13,0.01,0.13,1
253,11512,0,0,253,511,174,8352,78,3120,0.37,48,40,48,40,0.02,48,40,2.23,0.56,0.41,0.54,0.13,25.76,0.13,0.01,0.13,0.01,0.13,1
403,37019,12,16,391,523,290,20766,157,18125,0.87,48,40,71.61,115.45,0.01,692,2960,1.85,0.15,0,0.57,0.08,50.85,0.08,0.09,0.08,12.74,0.08,1
275,15392,0,0,272,526,182,10688,92,4664,0.44,48,40,58.73,50.7,0.02,316,344,1.98,0.6,0.46,0.51,0.33,29.69,0.33,0.01,0.33,0.25,0.33,1
248,11280,0,0,248,526,169,8112,78,3120,0.38,48,40,48,40,0.02,48,40,2.17,0.15,0,0.52,0.33,24.74,0.33,0.01,0.33,0.01,0.33,1
257,11700,0,0,257,526,176,8450,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.2,1.14,1,0.53,0.33,25.15,0.33,0.01,0.33,0.01,0.33,1
252,13993,0,2,252,526,167,8406,84,5539,0.66,48,40,50.34,65.94,0.02,267,1906,1.99,0.15,0,0.52,0.33,26.95,0.33,0.02,0.33,2.34,0.33,1
574,102733,45,38,529,571,405,34576,168,68109,1.97,48,40,85.37,405.41,0.01,644,8800,2.41,0.15,0,0.72,0.02,76.84,0.02,0.05,0.02,63.08,0.02,1
264,12817,9,0,255,580,180,8766,83,4011,0.46,48,40,48.7,48.33,0.02,77,348,2.17,0.6,0.45,0.54,0.11,25.46,0.11,0.01,0.11,0.01,0.11,1
250,11376,0,0,250,580,171,8208,78,3120,0.38,48,40,48,40,0.02,48,40,2.19,0.15,0,0.52,0.11,24.88,0.11,0.01,0.11,0.01,0.11,1
239,10836,0,0,239,580,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,1.14,1,0.5,0.11,23.86,0.11,0.01,0.11,0.01,0.11,1
255,12280,0,2,255,580,171,8616,83,3616,0.42,48,40,50.39,43.57,0.02,267,318,2.06,0.15,0,0.52,0.11,27.26,0.11,0.01,0.11,1.91,0.11,1
505,60980,45,38,458,627,360,32968,144,27972,0.85,48,40,91.58,194.25,0.01,692,2960,2.5,0.56,0.41,0.75,0.02,87.18,0.02,0.05,0.02,12.1,0.02,1
249,11316,0,0,249,627,167,8018,81,3250,0.41,48,40,48.01,40.12,0.02,49,50,2.06,0.15,0,0.51,0.02,24.16,0.02,0.01,0.02,0.01,0.02,1
240,10892,0,0,240,627,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.02,23.71,0.02,0.01,0.02,0.01,0.02,1
249,11783,6,0,243,633,168,8170,80,3573,0.44,48,40,48.63,44.66,0.02,77,229,2.1,0.6,0.45,0.53,0.17,25.06,0.17,0.01,0.17,0.01,0.17,1
274,15114,3,2,271,636,187,9390,86,5676,0.6,48,40,50.21,66,0.02,267,1817,2.17,0.15,0,0.54,0.33,27.89,0.33,0.02,0.33,2.16,0.33,1
507,54209,36,34,471,672,356,29970,150,24199,0.81,48,40,84.19,161.33,0.01,588,2960,2.37,1.14,1,0.67,0.03,72.77,0.03,0.04,0.03,11.55,0.03,1
256,12229,0,0,241,677,174,8931,86,3589,0.4,48,40,51.33,41.73,0.02,99,71,2.02,0.15,0,0.5,0.2,23.57,0.2,0.01,0.2,0.01,0.2,1
255,11762,3,0,252,680,173,8324,81,3390,0.41,48,40,48.12,41.85,0.02,57,180,2.14,0.15,0,0.52,0.33,24.59,0.33,0.01,0.33,0.01,0.33,1
253,11512,0,0,253,680,174,8352,78,3120,0.37,48,40,48,40,0.02,48,40,2.23,0.6,0.45,0.54,0.33,25.76,0.33,0.01,0.33,0.01,0.33,1
260,14381,0,2,260,680,173,8664,86,5669,0.65,48,40,50.08,65.92,0.02,267,1500,2.01,0.15,0,0.51,0.33,26.6,0.33,0.01,0.33,0.01,0.33,1
