totalPkt,totalSize,DNSpkt,httpPkt,httpsPkt,DHCPpkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
113,20576,5,4,0,0,108,397,64,5534,49,15042,2.72,52,85,86.47,306.98,0.01,854,1400,1.31,5.71,5.75,0.11,0.2,12.73,0.2,0.09,0.2,10.35,0.2,0
4475,3117049,22,6,0,0,4298,574,2210,200952,2265,2916097,14.51,52,1420,90.93,1287.46,0,1420,1420,0.98,0.25,0.22,0.03,0.01,9.05,0.01,0.05,0.01,58.11,0.01,0
108,43959,0,1,0,2,4390,16,55,13085,55,31566,2.41,52,237,237.91,573.93,0,1420,1420,1,0.08,0.06,0.11,0.07,61.04,0.07,0.21,0.07,51.63,0.07,0
113,75433,0,0,0,0,113,16,45,8708,68,66725,7.66,52,237,193.51,981.25,0,1420,1420,0.66,0.09,0,0.08,0.07,18.96,0.07,0.42,0.07,356.79,0.07,0
205,80243,10,0,0,0,153,68,96,21384,109,58859,2.75,64,115,222.75,539.99,0,1420,1420,0.88,0.09,0,0.11,0.02,25.15,0.02,0.26,0.02,74.5,0.02,0
125,39063,4,0,0,0,121,72,69,12905,56,26158,2.03,52,98,187.03,467.11,0,1420,1420,1.23,0,0,0.27,0.25,81.65,0.25,0.2,0.25,62.84,0.25,0
605,406583,20,0,0,0,550,127,281,35660,324,370923,10.4,64,1420,126.9,1144.82,0,1420,1420,0.87,0.02,0.01,0.04,0.02,13.49,0.02,0.16,0.02,162.86,0.02,0
1072,567606,30,0,0,0,1042,157,491,85253,581,482353,5.66,52,1417,173.63,830.21,0,1420,1420,0.85,0.09,0,0.14,0.03,58.66,0.03,0.28,0.03,245.72,0.03,0
138,48055,2,0,0,2,134,161,65,13687,75,35060,2.56,52,115,210.57,467.47,0,1420,1420,0.87,5.04,0,0.28,0.25,79.75,0.25,0.41,0.25,190.84,0.25,0
85,39156,0,0,0,0,85,161,40,8398,45,30758,3.66,52,115,209.95,683.51,0,1420,1420,0.89,0.11,0,0.11,0.25,44.77,0.25,0.23,0.25,62.7,0.25,0
118,41820,0,0,0,0,118,161,50,9030,68,32790,3.63,52,115,180.6,482.21,0,1420,1420,0.74,0.1,0,0.17,0.25,41.94,0.25,0.36,0.25,131.42,0.25,0
101,45143,2,0,0,0,99,163,51,10147,50,34996,3.45,52,759,198.96,699.92,0,1420,1420,1.02,0.02,0,0.2,0.5,53.25,0.5,0.21,0.5,64.75,0.5,0
71,34718,0,0,0,0,71,163,34,7225,37,27493,3.81,52,759,212.5,743.05,0,1420,1420,0.92,0.1,0,1.1,0.5,110.76,0.5,1.33,0.5,1133.95,0.5,0
61,34199,0,0,0,0,61,163,29,6975,32,27224,3.9,52,759,240.52,850.75,0,1420,1420,0.91,0.09,0,0.11,0.5,28.85,0.5,0.21,0.5,45.26,0.5,0
188,89961,6,0,0,2,180,171,81,15440,109,75213,4.87,52,522,190.62,690.03,0,1420,1420,0.74,0.02,0,0.15,0.13,30.33,0.13,0.43,0.13,298.49,0.13,0
612,286008,20,0,0,0,592,191,296,74161,316,211847,2.86,52,365,250.54,670.4,0,1420,1420,0.94,0.1,0,0.24,0.05,116.46,0.05,0.33,0.05,252.34,0.05,0
158,54133,6,1,0,0,152,197,77,15117,81,39016,2.58,52,134,196.32,481.68,0,1420,1420,0.95,0,0,0.14,0.17,70.29,0.17,0.2,0.17,64.17,0.17,0
95,40873,0,0,0,0,95,197,43,11124,52,29749,2.67,52,134,258.7,572.1,0,1420,1420,0.83,0.02,0,0.2,0.17,52.63,0.17,0.4,0.17,93.67,0.17,0
31,1918,0,0,0,0,31,197,14,826,17,1092,1.32,52,134,59,64.24,0.02,1420,1420,0.82,3.69,0.04,0.32,0.17,15.37,0.17,0.37,0.17,16.47,0.17,0
17,1051,0,0,0,0,17,197,8,525,9,526,1,52,134,65.63,58.44,0.02,1420,1420,0.89,0.07,3.74,0.36,0.17,17.45,0.17,0.27,0.17,9.55,0.17,0
793,390157,22,3,0,0,617,176,387,104132,406,286025,2.75,60,500,269.07,704.5,0,1420,1420,0.95,0,0,0.14,0.01,100.56,0.01,0.2,0.01,167.65,0.01,0
406,250129,4,0,0,0,973,50,187,51199,219,198930,3.89,52,1420,273.79,908.36,0,1420,1420,0.85,0.08,0.09,0.11,0.02,94.96,0.02,0.28,0.02,310.09,0.02,0
115,53793,0,0,0,0,115,50,67,43735,48,10058,0.23,52,1420,652.76,209.54,0,1420,1420,1.4,0.25,0.25,0.44,0.02,450.24,0.02,0.26,0.02,78.81,0.02,0
38,4176,0,0,0,0,38,50,20,1195,18,2981,2.49,52,1420,59.75,165.61,0.01,1420,1420,1.11,0,0,0.17,0.02,8.47,0.02,0.13,0.02,4.83,0.02,0
68,9383,2,0,0,0,66,52,41,6275,27,3108,0.5,52,52,153.05,115.11,0.01,1420,722,1.52,0.44,0.43,0.28,0.5,56.72,0.5,0.15,0.5,20.4,0.5,0
68,16480,2,0,0,0,66,54,37,4749,31,11731,2.47,56,114,128.35,378.42,0,1120,1420,1.19,0.14,0,0.23,0.5,23.85,0.5,0.17,0.5,80.31,0.5,0
15,1430,0,0,0,2,13,56,10,1182,7,940,0.8,73,198,118.2,134.29,0.01,348,348,1.43,0.14,0.04,0.3,0.5,10.5,0.5,0.1,0.5,0.1,0.5,0
9,506,0,0,0,0,9,56,4,282,5,224,0.79,73,198,70.5,44.8,0.02,348,348,0.8,0.3,0.14,0.13,0.5,0.13,0.5,0.13,0.5,0.13,0.5,0
7,383,0,0,0,0,7,56,4,239,3,144,0.6,73,198,59.75,48,0.02,348,348,1.33,0.02,0.01,0.4,0.5,10.6,0.5,0.2,0.5,0.2,0.5,0
8,442,0,0,0,0,8,56,5,322,3,120,0.37,73,198,64.4,40,0.02,348,348,1.67,0.11,0,0.75,0.5,26.25,0.5,0.5,0.5,10.25,0.5,0
15,2209,2,1,0,0,21,2,8,805,7,1404,1.74,52,60,100.63,200.57,0.01,462,523,1.14,0.09,0.09,0.18,1,42.09,1,0.18,1,47.64,1,0
2,692,0,0,0,2,21,2,2,692,2,692,1,52,60,346,346,0,462,523,1,0.01,0.01,0.18,1,42.09,1,0.18,1,47.64,1,0
7,280,0,0,0,0,7,2,7,280,0,0,0,52,60,346,346,0,462,523,0,0.01,0.77,0.18,1,42.09,1,0.18,1,47.64,1,0
1,40,0,0,0,0,1,2,1,40,0,0,0,52,60,346,346,0,462,523,0,0.01,0.77,0.18,1,42.09,1,0.18,1,47.64,1,0
21,4955,2,0,0,2,18,4,11,2866,12,2781,0.97,223,250,260.55,231.75,0,1169,610,0.92,0.06,0.07,0.27,0.33,61.18,0.33,0.45,0.33,108.91,0.33,0
903,456824,38,5,0,0,739,164,442,83099,461,373725,4.5,52,938,188.01,810.68,0,1420,1420,0.96,0.09,0,0.14,0.01,53.87,0.01,0.22,0.01,201.93,0.01,0
480,216609,10,1,0,0,316,328,246,78651,234,137958,1.75,66,312,319.72,589.56,0,1420,1420,1.05,0.05,0.01,0.23,0.01,131.18,0.01,0.24,0.01,117.4,0.01,0
417,240382,4,0,0,0,413,332,214,66862,203,173520,2.6,52,1420,312.44,854.78,0,1420,1420,1.05,0.02,0.02,0.17,0.25,152.38,0.25,0.18,0.25,117.13,0.25,0
18,1685,2,1,0,0,16,334,11,811,7,874,1.08,52,146,73.73,124.86,0.01,229,386,1.57,8.7,0.04,0.23,0.5,21.69,0.5,0.08,0.5,0.08,0.5,0
47,2852,0,0,0,0,47,334,29,1613,18,1239,0.77,52,146,55.62,68.83,0.02,229,386,1.61,2.28,0.43,0.15,0.5,6.38,0.5,0.08,0.5,2.69,0.5,0
79,14498,4,0,0,0,75,338,44,7162,35,7336,1.02,52,52,162.77,209.6,0.01,1420,1420,1.26,0.11,0,0.34,0.25,108.56,0.25,0.18,0.25,54.54,0.25,0
61,15547,0,0,0,2,59,340,33,5096,30,11143,2.19,73,166,154.42,371.43,0,1121,1420,1.1,0.02,0.02,0.28,0.5,29.36,0.5,0.26,0.5,100.13,0.5,0
6,343,0,0,0,0,6,340,3,199,3,144,0.72,73,166,66.33,48,0.02,1121,1420,1,0,0,1,0.5,45.33,0.5,0.33,0.5,0.33,0.5,0
7,407,0,0,0,0,7,340,4,251,3,156,0.62,73,166,62.75,52,0.02,1121,1420,1.33,1.62,0.04,0.5,0.5,13.25,0.5,0.5,0.5,13.25,0.5,0
4,215,0,0,0,0,4,340,2,135,2,80,0.59,73,166,67.5,40,0.02,1121,1420,1,1.35,1.33,1,0.5,26.5,0.5,0.5,0.5,0.5,0.5,0
106,64084,2,2,0,2,106,4,54,5016,54,59760,11.91,52,1420,92.89,1106.67,0,913,1420,1,0.01,0.01,0.11,0.33,23.65,0.33,0.12,0.33,126.75,0.33,0
62,20928,2,0,0,0,45,21,32,4154,30,16774,4.04,62,332,129.81,559.13,0,1378,1420,1.07,0,0,0.1,0.06,15.38,0.06,0.08,0.06,6.23,0.06,0
31,5672,2,0,0,2,72,4,15,3097,18,3267,1.05,64,115,206.47,181.5,0.01,1168,610,0.83,0.01,0.01,0.14,0.33,32.05,0.33,0.24,0.33,58.33,0.33,0
3751,2245680,63,23,0,0,3535,216,1854,349993,1897,1895687,5.42,52,1420,188.78,999.31,0,1420,1420,0.98,0,0,0.07,0,33.12,0,0.14,0,149.78,0,0
11336,8372077,20,21,0,0,14807,64,5450,319659,5886,8052418,25.19,40,1420,58.65,1368.06,0,1420,1420,0.93,0.09,0.09,0.07,0.02,6.77,0.02,0.11,0.02,152.27,0.02,0
2711,1894873,26,0,0,0,2685,90,1277,205760,1434,1689113,8.21,52,1420,161.13,1177.9,0,1420,1420,0.89,3.08,0.04,0.05,0.04,36.64,0.04,0.15,0.04,184.54,0.04,0
123,54089,0,0,0,0,123,90,65,30562,58,23527,0.77,52,1420,470.18,405.64,0,1420,1420,1.12,0.4,0,0.43,0.04,359.66,0.04,0.34,0.04,129.67,0.04,0
112,16920,0,0,0,0,112,90,64,12681,48,4239,0.33,52,1420,198.14,88.31,0.01,1420,1420,1.33,5.12,0.04,0.15,0.04,90.3,0.04,0.14,0.04,26.24,0.04,0
132,7635,2,0,0,0,130,92,88,4901,44,2734,0.56,52,52,55.69,62.14,0.02,98,519,2,0.41,0.04,0.09,0.5,4.79,0.5,0.06,0.5,2.75,0.5,0
523,171177,28,0,0,0,460,155,246,40110,277,131067,3.27,52,101,163.05,473.17,0,1420,1420,0.89,0.02,0.02,0.1,0.02,36.68,0.02,0.18,0.02,132.09,0.02,0
779,542081,6,0,0,2,771,163,342,76940,439,465833,6.05,52,1420,224.97,1061.12,0,1420,1420,0.78,0.02,2.18,0.08,0.13,54.62,0.13,0.3,0.13,337.78,0.13,0
23,16495,0,0,0,0,23,163,15,15134,8,1361,0.09,52,1420,1008.93,170.13,0,1420,1420,1.88,0.1,0,1.11,0.13,1382,0.13,0.56,0.13,95.67,0.13,0
11,567,0,0,0,0,11,163,5,279,6,288,1.03,52,1420,55.8,48,0.02,1420,1420,0.83,0.02,0,0.14,0.13,0.14,0.13,0.57,0.13,20.71,0.13,0
46,8096,2,0,0,0,44,165,25,2456,21,5640,2.3,52,56,98.24,268.57,0.01,576,1420,1.19,0,0,0.25,0.5,44.59,0.5,0.16,0.5,66.72,0.5,0
178,48575,8,0,0,0,170,173,98,30299,80,18276,0.6,52,52,309.17,228.45,0,1420,1420,1.23,0,0,0.23,0.13,176.43,0.13,0.12,0.13,59.76,0.13,0
68,34041,2,0,0,2,234,4,41,29060,29,5673,0.2,865,86,708.78,195.62,0,1420,722,1.41,0.01,0.01,0.51,0.33,558.22,0.33,0.27,0.33,75.81,0.33,0
18,1011,0,0,0,0,18,4,8,428,10,583,1.36,865,86,53.5,58.3,0.02,1420,722,0.8,0.16,0.04,0.14,0.33,3.79,0.33,0.21,0.33,7.5,0.33,0
358,195798,10,0,0,0,348,14,211,142913,147,52885,0.37,370,134,677.31,359.76,0,1420,1420,1.44,0.1,0,0.32,0.1,367.71,0.1,0.12,0.1,46.59,0.1,0
6346,4736320,24,1,0,0,6152,208,2918,326787,3428,4409533,13.49,64,1420,111.99,1286.33,0,1420,1420,0.85,12.85,12.75,0.02,0.01,9.85,0.01,0.11,0.01,150.93,0.01,0
1345,945455,12,0,0,0,1333,220,663,100129,682,845326,8.44,52,1420,151.02,1239.48,0,1420,1420,0.97,0.02,0,0.05,0.08,32.29,0.08,0.09,0.08,97.13,0.08,0
11187,9147538,6,0,0,2,11179,228,4909,329131,6280,8819099,26.8,52,1420,67.05,1404.32,0,1420,1420,0.78,0.1,0.1,0.01,0.13,2.59,0.13,0.16,0.13,224.97,0.13,0
245,50881,0,0,0,0,11227,197,134,40936,111,9945,0.24,293,55,305.49,89.59,0,1383,672,1.21,0.11,0.01,0.04,0.01,30.51,0.01,0.07,0.01,2.33,0.01,0
116,11725,0,0,0,0,116,197,60,7071,56,4654,0.66,293,55,117.85,83.11,0.01,1383,672,1.07,0.09,0,0.05,0.01,13.72,0.01,0.05,0.01,7.64,0.01,0
25,8779,0,0,0,0,25,197,14,5915,11,2864,0.48,293,55,422.5,260.36,0,1383,672,1.27,0.11,0.11,0.09,0.01,57.87,0.01,0.04,0.01,0.04,0.01,0
19,3006,0,0,0,0,19,197,11,1982,8,1024,0.52,293,55,180.18,128,0.01,1383,672,1.38,1.8,0.04,0.29,0.01,12,0.01,0.14,0.01,48.07,0.01,0
162,98379,6,0,0,0,156,203,84,29591,78,68788,2.32,52,1420,352.27,881.9,0,1420,1420,1.08,0.1,0.1,0.17,0.17,157.33,0.17,0.19,0.17,174.59,0.17,0
3,1960,0,0,0,0,3,203,2,1382,1,578,0.42,52,1420,691,578,0,1420,1420,2,0.03,0.03,0.5,0.17,0.5,0.17,0.5,0.17,0.5,0.17,0
3067,1979032,32,18,0,0,2886,181,1513,210455,1554,1768577,8.4,52,1420,139.1,1138.08,0,1420,1420,0.97,0.57,0.56,0.15,0.01,39.43,0.01,0.19,0.01,224.72,0.01,0
506,267729,4,1,0,0,3339,53,249,58168,257,209561,3.6,63,1327,233.61,815.41,0,1420,1420,0.97,0.12,0.52,0.1,0.02,74.44,0.02,0.2,0.02,152.87,0.02,0
977,470316,40,6,0,0,794,183,488,112376,489,357940,3.19,52,539,230.28,731.98,0,1420,1420,1,0.83,0.82,0.15,0.01,89.6,0.01,0.18,0.01,152.13,0.01,0
397,240754,4,0,0,0,360,220,182,47608,215,193146,4.06,52,1420,261.58,898.35,0,1420,1420,0.85,2.17,2.09,0.14,0.03,106.73,0.03,0.34,0.03,348.91,0.03,0
129,57730,2,0,0,0,487,2,72,46233,57,11497,0.25,250,52,642.13,201.7,0,1420,1420,1.26,0.08,0.09,0.45,1,457.44,1,0.37,1,86.28,1,0
21,2213,0,0,0,0,21,2,12,1236,9,977,0.79,250,52,103,108.56,0.01,1420,1420,1.33,6.87,0.04,0.11,1,2.94,1,0.11,1,2.94,1,0
85,10470,2,0,0,0,83,4,53,6946,32,3524,0.51,52,52,131.06,110.13,0.01,1420,722,1.66,2.45,0.43,0.36,0.5,77.82,0.5,0.14,0.5,26.39,0.5,0
951,585572,29,0,0,0,888,67,447,43574,504,541998,12.44,52,1420,97.48,1075.39,0,1378,1420,0.89,0.02,0,0.05,0.02,7.67,0.02,0.15,0.02,175.87,0.02,0
15,1479,0,0,0,2,11,70,10,1231,9,1124,0.91,80,92,123.1,124.89,0.01,348,348,1.11,0,0,0.38,0.33,13.13,0.33,0.13,0.33,0.13,0.33,0
7,1571,0,0,0,0,7,70,4,918,3,653,0.71,80,92,229.5,217.67,0,348,348,1.33,0.02,0.55,0.17,0.33,0.17,0.33,0.17,0.33,0.17,0.33,0
1216,895708,4,0,0,0,1212,74,510,38547,706,857161,22.24,52,1420,75.58,1214.11,0,961,1420,0.72,6.56,0.04,0.03,0.25,4.06,0.25,0.24,0.25,318.19,0.25,0
41,9498,2,0,0,0,39,76,21,2621,20,6877,2.62,52,103,124.81,343.85,0,1019,1420,1.05,1.02,0.04,0.22,0.5,62.78,0.5,0.26,0.5,79.44,0.5,0
11,1743,0,0,0,0,11,76,7,1050,4,693,0.66,52,103,150,173.25,0.01,1019,1420,1.75,0.92,0.9,0.57,0.5,22.43,0.5,0.14,0.5,0.14,0.5,0
728,542371,8,0,0,0,731,8,297,26052,431,516319,19.82,52,1420,87.72,1197.96,0,1248,1420,0.69,0.08,0.09,0.06,0.14,10.48,0.14,0.33,0.14,425.4,0.14,0
779,557920,2,0,0,2,775,12,338,25181,443,533431,21.18,52,1420,74.5,1204.13,0,1077,1420,0.76,0.1,0.1,0.04,0.25,3.86,0.25,0.21,0.25,284.69,0.25,0
613,481339,2,0,0,0,611,14,236,21465,377,459874,21.42,52,1420,90.95,1219.82,0,1420,1420,0.63,0.1,0.3,0.04,0.5,7.06,0.5,0.39,0.5,505.55,0.5,0
641,482481,4,0,0,0,637,18,263,21716,378,460765,21.22,52,1420,82.57,1218.96,0,1055,1420,0.7,0.09,0,0.02,0.25,3.18,0.25,0.27,0.25,360.83,0.25,0
3,1352,0,0,0,0,3,18,2,779,1,573,0.74,52,1420,389.5,573,0,1055,1420,2,0.03,0.04,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0
763,603036,8,0,0,0,758,8,290,23834,473,579202,24.3,52,1420,82.19,1224.53,0,884,1420,0.61,0.01,0.01,0.04,0.14,6.69,0.14,0.41,0.14,548.65,0.14,0
861,668770,4,0,0,0,857,12,337,29532,524,639238,21.65,52,1420,87.63,1219.92,0,1420,1420,0.64,0.01,0.01,0.04,0.25,6.4,0.25,0.35,0.25,461.42,0.25,0
326,242899,2,0,0,2,322,16,136,12316,192,231275,18.78,52,1420,90.56,1204.56,0,1102,1420,0.71,0.09,0.01,0.03,0.25,4.17,0.25,0.23,0.25,293.63,0.25,0
399,275629,10,2,0,0,711,10,165,16049,234,259580,16.17,52,1420,97.27,1109.32,0,884,1420,0.71,0.09,0.09,0.05,0.11,10.56,0.11,0.31,0.11,397.39,0.11,0
304,240552,2,0,0,0,302,12,115,9998,189,230554,23.06,52,1420,86.94,1219.86,0,750,1420,0.61,0.03,0.02,0.03,0.5,5.08,0.5,0.39,0.5,517.8,0.5,0
310,241051,2,0,0,0,308,14,124,10977,186,230074,20.96,52,1420,88.52,1236.96,0,750,1420,0.67,0.01,0,0.04,0.5,4.97,0.5,0.33,0.5,434.03,0.5,0
9,1518,0,0,0,0,9,14,8,945,1,573,0.61,52,1420,118.13,573,0.01,750,1420,8,0.12,0.12,2,0.5,67,0.5,0.33,0.5,0.33,0.5,0
1354,646750,46,7,0,0,1121,233,682,162391,672,484359,2.98,52,532,238.11,720.77,0,1420,1420,1.01,0.72,0,0.13,0,74.07,0,0.2,0,171.07,0,0
392,213252,4,0,0,0,1509,4,197,45478,195,167774,3.69,52,1420,230.85,860.38,0,1420,1420,1.01,0.01,0.02,0.12,0.33,93.85,0.33,0.16,0.33,93.93,0.33,0
862,444971,20,0,0,0,842,24,466,109296,396,335675,3.07,52,1420,234.54,847.66,0,1420,1420,1.18,0.08,0,0.14,0.05,94.76,0.05,0.08,0.05,43.12,0.05,0
103,24265,2,0,0,0,101,26,56,12733,47,11532,0.91,52,84,227.38,245.36,0,1420,1340,1.19,5.1,0,0.17,0.5,80.26,0.5,0.07,0.5,19.78,0.5,0
97,16668,2,0,0,0,95,28,61,11976,36,4692,0.39,52,52,196.33,130.33,0.01,1420,626,1.69,0.02,0,0.23,0.5,84.04,0.5,0.08,0.5,13.52,0.5,0
243,76886,14,0,0,0,192,79,134,25841,109,51045,1.98,60,216,192.84,468.3,0,1420,1420,1.23,0.33,0.04,0.21,0.02,46.51,0.02,0.13,0.02,50.25,0.02,0
46,9440,0,0,0,0,46,79,19,3167,27,6273,1.98,60,216,166.68,232.33,0,1420,1420,0.7,0,0,0.12,0.02,8.58,0.02,0.3,0.02,22.33,0.02,0
32,4961,0,0,0,2,30,81,19,3585,15,2068,0.58,73,83,188.68,137.87,0.01,955,370,1.27,0.1,0,0.12,0.5,4.04,0.5,0.08,0.5,2.04,0.5,0
16,5227,0,0,0,0,16,81,10,2402,6,2825,1.18,73,83,240.2,470.83,0,955,370,1.67,0,0,0.23,0.5,11.54,0.5,0.08,0.5,0.08,0.5,0
24,2599,0,0,0,0,24,81,12,1606,12,993,0.62,73,83,133.83,82.75,0.01,955,370,1,0,0,0.16,0.5,5.53,0.5,0.16,0.5,5.53,0.5,0
15,2089,0,0,0,0,15,81,11,1599,4,490,0.31,73,83,145.36,122.5,0.01,955,370,2.75,2.72,0,0.5,0.5,20.9,0.5,0.1,0.5,0.1,0.5,0
6,2754,0,0,0,0,6,81,4,2014,2,740,0.37,73,83,503.5,370,0,955,370,2,0.2,0.2,0.5,0.5,239,0.5,0.25,0.5,0.25,0.5,0
10,3597,0,0,0,2,8,83,7,2758,5,1531,0.56,346,348,394,306.2,0,955,383,1.4,0.2,0.2,0.33,0.5,159.33,0.5,0.17,0.5,0.17,0.5,0
6,2754,0,0,0,0,6,83,4,2014,2,740,0.37,346,348,503.5,370,0,955,383,2,0.2,0.2,0.5,0.5,239,0.5,0.25,0.5,0.25,0.5,0
6,2754,0,0,0,0,6,83,4,2014,2,740,0.37,346,348,503.5,370,0,955,383,2,0.2,0.2,0.5,0.5,239,0.5,0.25,0.5,0.25,0.5,0
8,2905,0,0,0,0,8,83,5,2066,3,839,0.41,346,348,413.2,279.67,0,955,383,1.67,0.12,0.12,0.33,0.5,159.33,0.5,0.17,0.5,0.17,0.5,0
25,6919,2,0,0,0,23,85,13,4201,12,2718,0.65,62,210,323.15,226.5,0,1182,610,1.08,0.19,0.19,0.27,0.5,108.53,0.5,0.33,0.5,68.67,0.5,0
8,3446,0,0,0,2,6,87,6,2706,4,1432,0.53,344,370,451,358,0,955,370,1.5,0.2,0.2,0.5,0.5,239,0.5,0.25,0.5,0.25,0.5,0
6,2754,0,0,0,0,6,87,4,2014,2,740,0.37,344,370,503.5,370,0,955,370,2,0.2,0.2,0.5,0.5,239,0.5,0.25,0.5,0.25,0.5,0
46,14109,4,0,0,0,42,91,27,5324,19,8785,1.65,52,380,197.19,462.37,0,1224,1420,1.42,8.02,0.04,0.52,0.25,115.43,0.25,0.35,0.25,294.83,0.25,0
34,8279,2,0,0,0,32,93,18,3272,16,5007,1.53,52,83,181.78,312.94,0,1109,1340,1.13,8.5,8.5,0.21,0.5,60.25,0.5,0.17,0.5,91.5,0.5,0
40,12690,2,0,0,0,38,95,23,4579,17,8111,1.77,52,284,199.09,477.12,0,1225,1340,1.35,0.18,0.22,0.2,0.5,59.2,0.5,0.1,0.5,46.43,0.5,0
11036,8788217,62,15,0,0,10826,210,4717,381327,6319,8406890,22.05,52,1420,80.84,1330.41,0,1420,1420,0.75,0.01,0,0.02,0,7.31,0,0.22,0,294.28,0,0
520,280219,4,2,0,0,474,256,262,58072,258,222147,3.83,52,1378,221.65,861.03,0,1420,1420,1.02,0.09,0.02,0.12,0.02,75.1,0.02,0.19,0.02,173.16,0.02,0
123,45916,2,0,0,0,121,258,70,35231,53,10685,0.3,76,60,503.3,201.6,0,1420,1420,1.32,4.91,0,0.36,0.5,312.86,0.5,0.21,0.5,59.23,0.5,0
18,1109,0,0,0,0,18,258,8,464,10,645,1.39,76,60,58,64.5,0.02,1420,1420,0.8,0,0,0.07,0.5,0.07,0.5,0.2,0.5,7,0.5,0
157,28939,4,0,0,0,153,262,87,12570,70,16369,1.3,52,83,144.48,233.84,0.01,1420,1420,1.24,0.15,0.13,0.24,0.25,51.04,0.25,0.22,0.25,55.09,0.25,0
95,23595,4,1,0,0,91,266,54,6445,41,17150,2.66,52,141,119.35,418.29,0,1118,1420,1.32,0.06,0.5,0.36,0.25,43.55,0.25,0.22,0.25,139.47,0.25,0
16,1451,0,0,0,2,14,268,10,1151,8,992,0.86,58,52,115.1,124,0.01,348,348,1.25,0,0,0.17,0.5,4.42,0.5,0.08,0.5,0.08,0.5,0
16,944,0,0,0,0,16,268,8,533,8,411,0.77,58,52,66.63,51.38,0.02,348,348,1,0.12,0.17,0.15,0.5,4.08,0.5,0.15,0.5,4.08,0.5,0
9,518,0,0,0,0,9,268,6,374,3,144,0.39,58,52,62.33,48,0.02,348,348,2,0.2,0.04,0.5,0.5,17.5,0.5,0.17,0.5,0.17,0.5,0
8,423,0,0,0,0,8,268,4,239,4,184,0.77,58,52,59.75,46,0.02,348,348,1,0.19,0.18,0.33,0.5,8.83,0.5,0.17,0.5,0.17,0.5,0
7,402,0,0,0,0,7,268,5,322,2,80,0.25,58,52,64.4,40,0.02,348,348,2.5,0.02,0.01,0.75,0.5,26.25,0.5,0.25,0.5,0.25,0.5,0
2,692,0,0,0,2,7,2,2,692,2,692,1,58,52,346,346,0,348,348,1,0.01,0.01,0.75,0.5,26.25,0.5,0.25,0.5,0.25,0.5,0
15,2999,2,0,0,0,20,2,8,1618,7,1381,0.85,60,60,202.25,197.29,0.01,660,573,1.14,0.11,0.11,0.33,1,74.78,1,0.33,1,87.56,1,0
44,8713,4,0,0,0,40,6,21,4257,23,4456,1.05,60,97,202.71,193.74,0.01,1165,610,0.91,56.21,0.04,0.29,0.25,54.42,0.25,0.42,0.25,107.63,0.25,0
2,692,0,0,0,2,40,2,2,692,2,692,1,60,97,346,346,0,1165,610,1,0.01,0.01,0.29,0.25,54.42,0.25,0.42,0.25,107.63,0.25,0
6,343,0,0,0,0,6,2,4,239,2,104,0.44,60,97,59.75,52,0.02,1165,610,2,0.09,0.04,0.5,0.25,13.25,0.25,0.25,0.25,0.25,0.25,0
7,437,0,0,0,0,7,2,3,222,4,215,0.97,60,97,74,53.75,0.02,1165,610,0.75,0.08,0.06,0.4,0.25,17.6,0.25,0.2,0.25,0.2,0.25,0
1275,542959,52,7,0,0,1113,162,652,151899,623,391060,2.57,52,336,232.97,627.7,0,1420,1420,1.05,0.01,0,0.15,0.01,78.44,0.01,0.19,0.01,155.18,0.01,0
547,303328,6,0,0,0,1566,94,274,64759,273,238569,3.68,52,1378,236.35,873.88,0,1420,1420,1,0.09,0.01,0.12,0.01,82.51,0.01,0.15,0.01,119.51,0.01,0
63,13908,2,0,0,0,61,96,34,4991,29,8917,1.79,52,83,146.79,307.48,0,1419,1340,1.17,0.08,0,0.14,0.5,22.39,0.5,0.12,0.5,45.55,0.5,0
129,79552,2,0,0,0,127,98,83,73093,46,6459,0.09,1420,52,880.64,140.41,0,1420,760,1.8,0.63,0,0.7,0.5,867.58,0.5,0.21,0.5,32.16,0.5,0
37,2111,0,0,0,0,37,98,24,1408,13,703,0.5,1420,52,58.67,54.08,0.02,1420,760,1.85,0.04,0.04,0.3,0.5,13.52,0.5,0.11,0.5,3.89,0.5,0
85,10460,2,0,0,0,83,100,48,6814,37,3646,0.54,56,52,141.96,98.54,0.01,1420,722,1.3,0.12,0.04,0.28,0.5,72.81,0.5,0.19,0.5,26.74,0.5,0
65,15193,0,0,0,0,65,100,34,4544,31,10649,2.34,56,52,133.65,343.52,0,1420,722,1.1,0.09,0,0.2,0.5,22.63,0.5,0.24,0.5,98.33,0.5,0
12,1288,0,0,0,2,10,102,8,1128,6,852,0.76,83,192,141,142,0.01,348,348,1.33,0.09,0,0.25,0.5,6.63,0.5,0.13,0.5,0.13,0.5,0
13,731,0,0,0,0,13,102,6,379,7,352,0.93,83,192,63.17,50.29,0.02,348,348,0.86,0,0,0.38,0.5,13.13,0.5,0.38,0.5,13.13,0.5,0
