com.app_bbwlovely.layout.apk.pcap,157,50699,18,0,2,98,306,85,17569,74,33822,1.93,65,140,206.69,457.05,0
com.app_bbwlovely.layout.apk.pcap,13,1993,0,0,0,13,306,7,1101,6,892,0.81,231,52,157.29,148.67,0
com.app_bbwlovely.layout.apk.pcap,10,1888,0,0,0,10,306,6,1076,4,812,0.75,52,360,179.33,203.0,0
com.app_bbwlovely.layout.apk.pcap,16,2255,0,0,0,16,306,9,1236,7,1019,0.82,52,52,137.33,145.57,0
com.app_bbwlovely.layout.apk.pcap,35,7638,2,0,0,33,308,21,2919,14,4719,1.62,74,112,139.0,337.07,0
com.app_bbwlovely.layout.apk.pcap,52,13905,2,0,0,50,310,29,5813,23,8092,1.39,62,98,200.45,351.83,0
com.app_bbwlovely.layout.apk.pcap,8,2503,0,0,0,8,310,5,1731,3,772,0.45,420,52,346.2,257.33,0
com.app_bbwlovely.layout.apk.pcap,10,3080,0,0,2,8,312,6,1638,6,2134,1.3,380,348,273.0,355.67,0
com.app_bbwlovely.layout.apk.pcap,15,2272,0,0,0,15,312,6,1062,9,1210,1.14,238,52,177.0,134.44,0
com.app_bbwlovely.layout.apk.pcap,15,4148,0,0,0,15,312,8,1241,7,2907,2.34,97,518,155.13,415.29,0
com.app_bbwlovely.layout.apk.pcap,7,2455,0,0,0,7,312,5,1735,2,720,0.41,421,518,347.0,360.0,0
com.app_bbwlovely.layout.apk.pcap,1052,698511,20,4,0,1032,332,484,47367,568,651144,13.75,52,1420,97.87,1146.38,0
com.app_bbwlovely.layout.apk.pcap,54,5732,2,1,0,52,334,27,2903,27,2829,0.97,52,52,107.52,104.78,0
com.app_bbwlovely.layout.apk.pcap,167,47882,8,2,0,159,342,85,18182,82,29700,1.63,52,88,213.91,362.2,0
com.app_bbwlovely.layout.apk.pcap,13,2633,0,0,2,11,344,8,1755,7,1570,0.89,346,346,219.38,224.29,0
com.app_bbwlovely.layout.apk.pcap,296,161436,4,0,0,292,348,133,14627,163,146809,10.04,52,1105,109.98,900.67,0
com.app_bbwlovely.layout.apk.pcap,23,3393,0,0,0,23,348,12,2112,11,1281,0.61,52,52,176.0,116.45,0
com.app_bbwlovely.layout.apk.pcap,16,2830,0,0,0,16,348,9,1270,7,1560,1.23,52,360,141.11,222.86,0
com.app_bbwlovely.layout.apk.pcap,28,4306,2,1,0,26,350,14,1857,14,2449,1.32,52,52,132.64,174.93,0
com.apps.athena.programminglanguages.apk.pcap,1246,617517,32,6,0,1070,176,620,134606,626,482911,3.59,52,706,217.11,771.42,0
com.apps.athena.programminglanguages.apk.pcap,446,260215,6,1,0,1470,46,217,62453,229,197762,3.17,52,1378,287.8,863.59,0
