totalPkt,totalSize,DNSpkt,httpPkt,httpsPkt,DHCPpkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
161,29333,14,0,0,0,139,48,102,11411,89,20875,1.83,55,60,111.87,234.55,0.01,804,4001,1.15,6.45,0,0.29,0.05,58.03,0.05,0.23,0.05,134.28,0.05,0
344,299957,9,0,0,0,332,60,113,15464,248,285823,18.48,52,1470,136.85,1152.51,0,2948,5844,0.46,0.24,0.23,0.55,0.08,114.24,0.08,2.04,0.08,2819.14,0.08,0
116,45726,10,0,0,0,102,74,58,11197,57,34397,3.07,52,125,193.05,603.46,0,1746,2948,1.02,0.08,0.08,0.35,0.07,98.47,0.07,0.46,0.07,408.32,0.07,0
10182,8966760,55,0,0,0,10186,98,4420,1337217,5957,7718714,5.77,52,1500,302.54,1295.74,0,3145,4420,0.74,0.01,0,1.05,0.01,337.96,0.01,1.67,0.01,2376.64,0.01,0
3643,2926137,31,0,0,0,3585,156,1565,126923,2127,2804650,22.1,52,1500,81.1,1318.59,0,1500,5844,0.74,0,0.01,1.19,0.02,91.04,0.02,1.9,0.02,2804.35,0.02,0
2319,1695324,15,0,0,0,5868,36,1101,79682,1261,1623153,20.37,52,1500,72.37,1287.2,0,1581,4396,0.87,0.01,0.02,1.78,0.03,116.23,0.03,2.14,0.03,3089.6,0.03,0
1582,1030498,16,0,0,0,7424,26,823,65312,777,967037,14.81,52,1500,79.36,1244.58,0,1747,4396,1.06,0.02,0.03,1.52,0.04,107.75,0.04,1.47,0.04,2176.54,0.04,0
943,742916,12,0,0,0,8349,18,377,27993,565,714854,25.54,52,1470,74.25,1265.23,0,1086,4396,0.67,0.01,0.02,1.27,0.06,96.9,0.06,2.18,0.06,3108.35,0.06,0
577,327544,11,0,0,0,558,37,278,21143,308,307159,14.53,52,1500,76.05,997.27,0,328,5897,0.9,0.03,2.08,1.19,0.05,94.15,0.05,1.38,0.05,1828.24,0.05,0
1468,1220552,13,0,0,0,2006,20,558,41999,921,1179450,28.08,52,1470,75.27,1280.62,0,1500,7142,0.61,0.01,0.02,1.37,0.05,108.75,0.05,2.62,0.05,3692.9,0.05,0
551,296554,14,0,0,0,529,42,291,22229,286,276146,12.42,52,1500,76.39,965.55,0,473,10188,1.02,0.06,0.06,1.02,0.05,85.84,0.05,1.04,0.05,1463.47,0.05,0
1038,754255,14,0,0,0,1545,22,434,34484,612,720572,20.9,52,1470,79.46,1177.41,0,1271,4396,0.71,0.01,0.02,0.95,0.05,78.61,0.05,1.56,0.05,2197.57,0.05,0
1481,721733,39,0,0,0,2966,60,731,93678,749,627989,6.7,52,478,128.15,838.44,0,2733,7292,0.98,0.01,0.02,0.59,0.02,82.43,0.02,0.71,0.02,876.89,0.02,0
924,686751,15,0,0,0,900,84,392,36768,542,650571,17.69,52,1470,93.8,1200.32,0,1500,5711,0.72,0.15,0.21,1.02,0.04,105.41,0.04,1.66,0.04,2412.54,0.04,0
595,302163,14,0,0,0,573,106,300,32106,294,269824,8.4,52,1500,107.02,917.77,0,1952,3369,1.02,0.03,0.04,1.17,0.05,153.49,0.05,1.16,0.05,1467.59,0.05,0
1806,798735,36,0,0,0,1740,66,877,107942,935,691506,6.41,40,295,123.08,739.58,0,1933,14140,0.94,0,0.03,0.19,0.02,49.56,0.02,0.42,0.02,475.77,0.02,0
582,481505,11,0,0,0,558,90,235,21533,379,462570,21.48,52,1470,91.63,1220.5,0,1621,4650,0.62,1.08,0,0.6,0.04,65.16,0.04,1.54,0.04,2273.91,0.04,0
138,32721,10,0,0,0,124,104,87,18635,83,17002,0.91,52,52,214.2,204.84,0,1917,5880,1.05,0.77,0.77,0.2,0.07,111.93,0.07,0.28,0.07,137.33,0.07,0
586,566699,10,0,0,0,567,123,184,44177,420,524508,11.87,52,1470,240.09,1248.83,0,2920,3340,0.44,0.04,0.28,0.85,0.05,224.22,0.05,2.77,0.05,3844.99,0.05,0
85,13819,12,0,0,0,67,141,47,5889,44,8573,1.46,52,88.5,125.3,194.84,0.01,1748,1500,1.07,0.04,10.35,0.26,0.06,38.41,0.06,0.24,0.06,61.72,0.06,0
961,806282,13,0,0,0,941,161,335,29550,628,776772,26.29,52,1470,88.21,1236.9,0,1622,7142,0.53,0.17,0.17,0.4,0.05,50.89,0.05,1.3,0.05,1883.54,0.05,0
174,88453,11,0,0,0,154,181,87,11468,93,77449,6.75,52,537,131.82,832.78,0,1526,7280,0.94,0.04,0.02,0.26,0.05,64.17,0.05,0.48,0.05,741.67,0.05,0
579,563701,12,0,0,0,713,20,180,11576,401,552225,47.7,52,1470,64.31,1377.12,0,729,8740,0.45,0.03,0.04,0.83,0.05,54.19,0.05,2.55,0.05,3801.02,0.05,0
299,62160,18,0,0,0,137,182,228,29211,213,44111,1.51,60,62,128.12,207.09,0,1500,3949,1.07,0,0,0.3,0.01,93.5,0.01,0.24,0.01,235.74,0.01,0
